doc_id,category,title,document_part,term,term_count,total_terms,tf,df,idf,tfidf_score
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,title,applications,1,13,0.07692307692307693,25,0.9030899869919435,0.06946846053784181
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,title,available,1,13,0.07692307692307693,8,1.3979400086720377,0.10753384682092598
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,title,app,1,13,0.07692307692307693,18,1.045757490560675,0.0804428838892827
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,title,google,1,13,0.07692307692307693,4,1.6989700043360187,0.13069000033353992
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,title,play,1,13,0.07692307692307693,2,2.0,0.15384615384615385
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,title,stores,1,13,0.07692307692307693,2,2.0,0.15384615384615385
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,title,used,1,13,0.07692307692307693,6,1.5228787452803376,0.11714451886771829
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,title,during,1,13,0.07692307692307693,3,1.8239087409443189,0.14030067238033223
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,title,covid,1,13,0.07692307692307693,6,1.5228787452803376,0.11714451886771829
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,title,19,1,13,0.07692307692307693,7,1.4559319556497243,0.11199476581920957
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,title,outbreak,1,13,0.07692307692307693,1,2.3010299956639813,0.1770023073587678
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,study,1,20,0.05,14,1.1549019599857433,0.05774509799928717
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,adopted,1,20,0.05,1,2.3010299956639813,0.11505149978319906
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,systematic,1,20,0.05,16,1.0969100130080565,0.05484550065040283
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,search,1,20,0.05,3,1.8239087409443189,0.09119543704721594
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,strategy,1,20,0.05,1,2.3010299956639813,0.11505149978319906
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,identify,1,20,0.05,4,1.6989700043360187,0.08494850021680095
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,free,1,20,0.05,2,2.0,0.1
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,mobile,1,20,0.05,53,0.5767541260631922,0.028837706303159613
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,applications,1,20,0.05,25,0.9030899869919435,0.04515449934959718
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,related,1,20,0.05,4,1.6989700043360187,0.08494850021680095
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,covid,1,20,0.05,6,1.5228787452803376,0.07614393726401689
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,19,1,20,0.05,7,1.4559319556497243,0.07279659778248622
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,outbreak,1,20,0.05,1,2.3010299956639813,0.11505149978319906
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,available,1,20,0.05,8,1.3979400086720377,0.06989700043360189
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,app,1,20,0.05,18,1.045757490560675,0.052287874528033754
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,google,1,20,0.05,4,1.6989700043360187,0.08494850021680095
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,play,1,20,0.05,2,2.0,0.1
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,stores,1,20,0.05,2,2.0,0.1
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,keywords,1,20,0.05,1,2.3010299956639813,0.11505149978319906
124,mobile application,A review of mobile applications available in the app and google play stores used during the COVID-19 outbreak,abstract,such,1,20,0.05,4,1.6989700043360187,0.08494850021680095
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",title,would,1,15,0.06666666666666667,1,2.3010299956639813,0.15340199971093207
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",title,you,1,15,0.06666666666666667,1,2.3010299956639813,0.15340199971093207
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",title,like,1,15,0.06666666666666667,2,2.0,0.13333333333333333
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",title,shop,1,15,0.06666666666666667,2,2.0,0.13333333333333333
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",title,via,1,15,0.06666666666666667,6,1.5228787452803376,0.10152524968535584
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",title,mobile,1,15,0.06666666666666667,53,0.5767541260631922,0.03845027507087948
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",title,app,1,15,0.06666666666666667,18,1.045757490560675,0.06971716603737833
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",title,technology,2,15,0.13333333333333333,7,1.4559319556497243,0.19412426075329658
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",title,acceptance,1,15,0.06666666666666667,3,1.8239087409443189,0.1215939160629546
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",title,model,1,15,0.06666666666666667,13,1.1870866433571445,0.07913910955714297
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",title,social,1,15,0.06666666666666667,1,2.3010299956639813,0.15340199971093207
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",title,factors,1,15,0.06666666666666667,5,1.6020599913279623,0.10680399942186415
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",title,purchase,1,15,0.06666666666666667,1,2.3010299956639813,0.15340199971093207
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",title,intention,1,15,0.06666666666666667,2,2.0,0.13333333333333333
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,first,1,22,0.045454545454545456,3,1.8239087409443189,0.08290494277019632
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,users,2,22,0.09090909090909091,10,1.3010299956639813,0.11827545415127103
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,do,1,22,0.045454545454545456,1,2.3010299956639813,0.10459227253018097
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,not,1,22,0.045454545454545456,7,1.4559319556497243,0.06617872525680565
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,typically,1,22,0.045454545454545456,2,2.0,0.09090909090909091
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,view,1,22,0.045454545454545456,1,2.3010299956639813,0.10459227253018097
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,mobile,3,22,0.13636363636363635,53,0.5767541260631922,0.07864828991770802
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,apps,2,22,0.09090909090909091,20,1.0,0.09090909090909091
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,interruptive,1,22,0.045454545454545456,1,2.3010299956639813,0.10459227253018097
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,their,1,22,0.045454545454545456,11,1.2596373105057561,0.05725624138662528
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,experience,1,22,0.045454545454545456,5,1.6020599913279623,0.07282090869672556
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,second,1,22,0.045454545454545456,2,2.0,0.09090909090909091
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,expected,1,22,0.045454545454545456,2,2.0,0.09090909090909091
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,offer,1,22,0.045454545454545456,1,2.3010299956639813,0.10459227253018097
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,highly,1,22,0.045454545454545456,2,2.0,0.09090909090909091
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,targetable,1,22,0.045454545454545456,1,2.3010299956639813,0.10459227253018097
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,experiences,1,22,0.045454545454545456,1,2.3010299956639813,0.10459227253018097
125,mobile application,"Would you like to shop via mobile app technology? The technology acceptance model, social factors and purchase intention",abstract,close,1,22,0.045454545454545456,1,2.3010299956639813,0.10459227253018097
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,title,systematic,1,9,0.1111111111111111,16,1.0969100130080565,0.1218788903342285
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,title,literature,1,9,0.1111111111111111,10,1.3010299956639813,0.144558888407109
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,title,review,1,9,0.1111111111111111,24,0.9208187539523752,0.10231319488359725
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,title,analisis,1,9,0.1111111111111111,16,1.0969100130080565,0.1218788903342285
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,title,metode,1,9,0.1111111111111111,21,0.978810700930062,0.10875674454778465
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,title,agile,1,9,0.1111111111111111,1,2.3010299956639813,0.2556699995182201
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,title,kembang,1,9,0.1111111111111111,19,1.0222763947111522,0.1135862660790169
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,title,aplikasi,1,9,0.1111111111111111,54,0.5686362358410126,0.06318180398233474
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,title,mobile,1,9,0.1111111111111111,53,0.5767541260631922,0.06408379178479913
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,abstract,aplikasi,4,19,0.21052631578947367,54,0.5686362358410126,0.11971289175600265
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,abstract,mobile,4,19,0.21052631578947367,53,0.5767541260631922,0.12142192127646151
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,abstract,khusus,1,19,0.05263157894736842,3,1.8239087409443189,0.09599519689180624
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,abstract,tren,1,19,0.05263157894736842,2,2.0,0.10526315789473684
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,abstract,model,1,19,0.05263157894736842,13,1.1870866433571445,0.06247824438721813
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,abstract,metode,1,19,0.05263157894736842,21,0.978810700930062,0.05151635268052957
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,abstract,jenis,2,19,0.10526315789473684,3,1.8239087409443189,0.1919903937836125
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,abstract,agile,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,abstract,guna,1,19,0.05263157894736842,44,0.6575773191777938,0.03460933258830494
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,abstract,kembang,1,19,0.05263157894736842,19,1.0222763947111522,0.05380402077427116
126,mobile application,Systematic literature review analisis metode agile dalam pengembangan aplikasi mobile,abstract,bas,2,19,0.10526315789473684,29,0.8386319977650251,0.08827705239631842
127,mobile application,Tren pengembangan aplikasi mobile: Sebuah tinjauan literatur,title,tren,1,6,0.16666666666666666,2,2.0,0.3333333333333333
127,mobile application,Tren pengembangan aplikasi mobile: Sebuah tinjauan literatur,title,kembang,1,6,0.16666666666666666,19,1.0222763947111522,0.17037939911852534
127,mobile application,Tren pengembangan aplikasi mobile: Sebuah tinjauan literatur,title,aplikasi,1,6,0.16666666666666666,54,0.5686362358410126,0.0947727059735021
127,mobile application,Tren pengembangan aplikasi mobile: Sebuah tinjauan literatur,title,mobile,1,6,0.16666666666666666,53,0.5767541260631922,0.0961256876771987
127,mobile application,Tren pengembangan aplikasi mobile: Sebuah tinjauan literatur,title,tinjau,1,6,0.16666666666666666,5,1.6020599913279623,0.26700999855466034
127,mobile application,Tren pengembangan aplikasi mobile: Sebuah tinjauan literatur,title,literatur,1,6,0.16666666666666666,4,1.6989700043360187,0.28316166738933646
127,mobile application,Tren pengembangan aplikasi mobile: Sebuah tinjauan literatur,abstract,kembang,3,16,0.1875,19,1.0222763947111522,0.19167682400834102
127,mobile application,Tren pengembangan aplikasi mobile: Sebuah tinjauan literatur,abstract,teknologi,1,16,0.0625,9,1.3467874862246563,0.08417421788904102
127,mobile application,Tren pengembangan aplikasi mobile: Sebuah tinjauan literatur,abstract,tren,2,16,0.125,2,2.0,0.25
127,mobile application,Tren pengembangan aplikasi mobile: Sebuah tinjauan literatur,abstract,aplikasi,3,16,0.1875,54,0.5686362358410126,0.10661929422018987
127,mobile application,Tren pengembangan aplikasi mobile: Sebuah tinjauan literatur,abstract,mobile,3,16,0.1875,53,0.5767541260631922,0.10814139863684855
127,mobile application,Tren pengembangan aplikasi mobile: Sebuah tinjauan literatur,abstract,tentang,1,16,0.0625,6,1.5228787452803376,0.0951799215800211
127,mobile application,Tren pengembangan aplikasi mobile: Sebuah tinjauan literatur,abstract,tuju,1,16,0.0625,11,1.2596373105057561,0.07872733190660976
127,mobile application,Tren pengembangan aplikasi mobile: Sebuah tinjauan literatur,abstract,guna,1,16,0.0625,44,0.6575773191777938,0.041098582448612114
127,mobile application,Tren pengembangan aplikasi mobile: Sebuah tinjauan literatur,abstract,indonesia,1,16,0.0625,19,1.0222763947111522,0.06389227466944701
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,title,terap,1,10,0.1,30,0.8239087409443188,0.08239087409443188
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,title,metode,1,10,0.1,21,0.978810700930062,0.0978810700930062
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,title,design,1,10,0.1,9,1.3467874862246563,0.13467874862246562
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,title,thinking,1,10,0.1,5,1.6020599913279623,0.16020599913279623
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,title,ancang,1,10,0.1,9,1.3467874862246563,0.13467874862246562
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,title,ui,1,10,0.1,4,1.6989700043360187,0.1698970004336019
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,title,ux,1,10,0.1,4,1.6989700043360187,0.1698970004336019
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,title,aplikasi,1,10,0.1,54,0.5686362358410126,0.05686362358410127
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,title,mobile,1,10,0.1,53,0.5767541260631922,0.057675412606319226
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,title,sipropmawa,1,10,0.1,1,2.3010299956639813,0.23010299956639813
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,abstract,ui,1,18,0.05555555555555555,4,1.6989700043360187,0.09438722246311215
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,abstract,sistem,1,18,0.05555555555555555,16,1.0969100130080565,0.06093944516711425
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,abstract,aplikasi,3,18,0.16666666666666666,54,0.5686362358410126,0.0947727059735021
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,abstract,bas,1,18,0.05555555555555555,29,0.8386319977650251,0.04659066654250139
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,abstract,mobile,2,18,0.1111111111111111,53,0.5767541260631922,0.06408379178479913
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,abstract,sangat,1,18,0.05555555555555555,5,1.6020599913279623,0.08900333285155346
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,abstract,penting,1,18,0.05555555555555555,8,1.3979400086720377,0.0776633338151132
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,abstract,hampir,1,18,0.05555555555555555,1,2.3010299956639813,0.12783499975911006
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,abstract,milik,1,18,0.05555555555555555,7,1.4559319556497243,0.0808851086472069
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,abstract,ketika,1,18,0.05555555555555555,1,2.3010299956639813,0.12783499975911006
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,abstract,guna,1,18,0.05555555555555555,44,0.6575773191777938,0.03653207328765521
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,abstract,sebut,1,18,0.05555555555555555,7,1.4559319556497243,0.0808851086472069
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,abstract,kembang,1,18,0.05555555555555555,19,1.0222763947111522,0.05679313303950845
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,abstract,system,1,18,0.05555555555555555,6,1.5228787452803376,0.08460437473779653
128,mobile application,Penerapan metode design thinking dalam perancangan UI/UX aplikasi mobile SIPROPMAWA,abstract,fokus,1,18,0.05555555555555555,3,1.8239087409443189,0.10132826338579548
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,title,implemetasi,1,9,0.1111111111111111,1,2.3010299956639813,0.2556699995182201
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,title,aplikasi,1,9,0.1111111111111111,54,0.5686362358410126,0.06318180398233474
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,title,mobile,1,9,0.1111111111111111,53,0.5767541260631922,0.06408379178479913
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,title,kenal,1,9,0.1111111111111111,2,2.0,0.2222222222222222
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,title,kampus,1,9,0.1111111111111111,1,2.3010299956639813,0.2556699995182201
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,title,masa,1,9,0.1111111111111111,2,2.0,0.2222222222222222
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,title,pandemi,1,9,0.1111111111111111,1,2.3010299956639813,0.2556699995182201
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,title,covid,1,9,0.1111111111111111,6,1.5228787452803376,0.16920874947559306
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,title,19,1,9,0.1111111111111111,7,1.4559319556497243,0.1617702172944138
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,abstract,adapun,1,17,0.058823529411764705,3,1.8239087409443189,0.10728874946731287
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,abstract,dalam,2,17,0.11764705882352941,1,2.3010299956639813,0.27070941125458603
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,abstract,aplikasi,3,17,0.17647058823529413,54,0.5686362358410126,0.10034757103076694
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,abstract,dapat,1,17,0.058823529411764705,2,2.0,0.11764705882352941
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,abstract,kategori,1,17,0.058823529411764705,3,1.8239087409443189,0.10728874946731287
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,abstract,fasilitas,1,17,0.058823529411764705,1,2.3010299956639813,0.13535470562729301
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,abstract,umum,1,17,0.058823529411764705,1,2.3010299956639813,0.13535470562729301
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,abstract,unit,1,17,0.058823529411764705,1,2.3010299956639813,0.13535470562729301
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,abstract,lembaga,1,17,0.058823529411764705,1,2.3010299956639813,0.13535470562729301
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,abstract,ruang,1,17,0.058823529411764705,3,1.8239087409443189,0.10728874946731287
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,abstract,tingkat,1,17,0.058823529411764705,18,1.045757490560675,0.06151514650356912
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,abstract,akurat,1,17,0.058823529411764705,1,2.3010299956639813,0.13535470562729301
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,abstract,ukur,1,17,0.058823529411764705,3,1.8239087409443189,0.10728874946731287
129,mobile application,Implemetasi aplikasi mobile pengenalan kampus pada masa pandemi Covid-19,abstract,menjukkan,1,17,0.058823529411764705,1,2.3010299956639813,0.13535470562729301
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,title,peluang,1,10,0.1,2,2.0,0.2
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,title,teliti,1,10,0.1,21,0.978810700930062,0.0978810700930062
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,title,ui,1,10,0.1,4,1.6989700043360187,0.1698970004336019
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,title,ux,1,10,0.1,4,1.6989700043360187,0.1698970004336019
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,title,kembang,1,10,0.1,19,1.0222763947111522,0.10222763947111523
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,title,aplikasi,1,10,0.1,54,0.5686362358410126,0.05686362358410127
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,title,mobile,1,10,0.1,53,0.5767541260631922,0.057675412606319226
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,title,systematic,1,10,0.1,16,1.0969100130080565,0.10969100130080565
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,title,literature,1,10,0.1,10,1.3010299956639813,0.13010299956639812
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,title,review,1,10,0.1,24,0.9208187539523752,0.09208187539523753
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,abstract,developer,1,16,0.0625,1,2.3010299956639813,0.14381437472899883
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,abstract,mobile,3,16,0.1875,53,0.5767541260631922,0.10814139863684855
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,abstract,apps,1,16,0.0625,20,1.0,0.0625
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,abstract,banyak,1,16,0.0625,2,2.0,0.125
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,abstract,aplikasi,3,16,0.1875,54,0.5686362358410126,0.10661929422018987
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,abstract,era,1,16,0.0625,8,1.3979400086720377,0.08737125054200236
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,abstract,digital,1,16,0.0625,13,1.1870866433571445,0.07419291520982153
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,abstract,buat,2,16,0.125,17,1.0705810742857074,0.13382263428571342
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,abstract,kembang,1,16,0.0625,19,1.0222763947111522,0.06389227466944701
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,abstract,giat,1,16,0.0625,2,2.0,0.125
130,mobile application,Peluang Penelitian UI/UX pada Pengembangan Aplikasi Mobile: Systematic literature review,abstract,tarik,1,16,0.0625,1,2.3010299956639813,0.14381437472899883
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,title,aplikasi,1,5,0.2,54,0.5686362358410126,0.11372724716820254
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,title,sewa,1,5,0.2,1,2.3010299956639813,0.46020599913279625
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,title,barang,1,5,0.2,1,2.3010299956639813,0.46020599913279625
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,title,bas,1,5,0.2,29,0.8386319977650251,0.16772639955300503
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,title,mobile,1,5,0.2,53,0.5767541260631922,0.11535082521263845
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,abstract,aktivitas,2,17,0.11764705882352941,1,2.3010299956639813,0.27070941125458603
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,abstract,sewa,3,17,0.17647058823529413,1,2.3010299956639813,0.40606411688187904
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,abstract,rupa,1,17,0.058823529411764705,6,1.5228787452803376,0.08958110266354927
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,abstract,pakai,1,17,0.058823529411764705,1,2.3010299956639813,0.13535470562729301
131,mobile application,Aplikasi E-Sewa Barang Berbasis Mobile,abstract,barang,2,17,0.11764705882352941,1,2.3010299956639813,0.27070941125458603
